Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/WebService/Notification/TC_invalidToEmail,,,2018-10-03 09:29:15,2018-10-03 09:29:15,0.776s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidToEmail)),,,2018-10-03 09:29:15,2018-10-03 09:29:15,0.574s,PASSED
verifyResponseStatusCode,,,2018-10-03 09:29:15,2018-10-03 09:29:15,0.003s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:15,2018-10-03 09:29:15,0.031s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:15,2018-10-03 09:29:15,0.010s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_sendEmail,,,2018-10-03 09:29:15,2018-10-03 09:29:16,0.678s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/sendEmail)),,,2018-10-03 09:29:15,2018-10-03 09:29:16,0.486s,PASSED
verifyResponseStatusCode,,,2018-10-03 09:29:16,2018-10-03 09:29:16,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:16,2018-10-03 09:29:16,0.011s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:16,2018-10-03 09:29:16,0.011s,PASSED
